"","date","level","name","classification","i_cases"
"2568",2023-01-18,"Eje","Centro norte","TOTAL",17
"2569",2023-01-24,"Eje","Centro est","SOSPECHOSO",20
"2570",2023-01-24,"Eje","Centro est","CONFIRMADO",19
"2571",2023-01-24,"Eje","Centro est","PROBABLE",0
"2572",2023-01-24,"Eje","Centro est","TOTAL",39
"2573",2023-01-16,"Eje","Centro est","SOSPECHOSO",34
"2574",2023-01-16,"Eje","Centro est","CONFIRMADO",21
"2575",2023-01-16,"Eje","Centro est","PROBABLE",0
"2576",2023-01-16,"Eje","Centro est","TOTAL",55
"2577",2023-01-06,"Eje","Metropolitano","SOSPECHOSO",132
"2578",2023-01-06,"Eje","Metropolitano","CONFIRMADO",251
"2579",2023-01-06,"Eje","Metropolitano","PROBABLE",10
"2580",2023-01-06,"Eje","Metropolitano","TOTAL",393
"2581",2023-01-21,"Eje","Chaco","SOSPECHOSO",5
"2582",2023-01-21,"Eje","Chaco","CONFIRMADO",7
"2583",2023-01-21,"Eje","Chaco","PROBABLE",0
"2584",2023-01-21,"Eje","Chaco","TOTAL",12
"2585",2023-01-23,"Eje","Chaco","SOSPECHOSO",9
"2586",2023-01-23,"Eje","Chaco","CONFIRMADO",14
"2587",2023-01-23,"Eje","Chaco","PROBABLE",0
"2588",2023-01-23,"Eje","Chaco","TOTAL",23
"2589",2023-01-11,"Eje","Metropolitano","SOSPECHOSO",253
"2590",2023-01-11,"Eje","Metropolitano","CONFIRMADO",405
"2591",2023-01-11,"Eje","Metropolitano","PROBABLE",2
"2592",2023-01-11,"Eje","Metropolitano","TOTAL",660
"2593",2023-02-04,"Eje","Centro sur","SOSPECHOSO",37
"2594",2023-02-04,"Eje","Centro sur","CONFIRMADO",50
"2595",2023-02-04,"Eje","Centro sur","PROBABLE",0
"2596",2023-02-04,"Eje","Centro sur","TOTAL",87
"2597",2023-01-01,"Eje","Chaco","SOSPECHOSO",12
"2598",2023-01-01,"Eje","Chaco","CONFIRMADO",0
"2599",2023-01-01,"Eje","Chaco","PROBABLE",0
"2600",2023-01-01,"Eje","Chaco","TOTAL",12
"2601",2023-01-12,"Eje","Centro norte","SOSPECHOSO",11
"2602",2023-01-12,"Eje","Centro norte","CONFIRMADO",3
"2603",2023-01-12,"Eje","Centro norte","PROBABLE",0
"2604",2023-01-12,"Eje","Centro norte","TOTAL",14
"2605",2023-01-18,"Eje","Centro est","SOSPECHOSO",21
"2606",2023-01-18,"Eje","Centro est","CONFIRMADO",27
"2607",2023-01-18,"Eje","Centro est","PROBABLE",0
"2608",2023-01-18,"Eje","Centro est","TOTAL",48
"2609",2023-01-10,"Eje","Centro est","SOSPECHOSO",11
"2610",2023-01-10,"Eje","Centro est","CONFIRMADO",4
"2611",2023-01-10,"Eje","Centro est","PROBABLE",0
"2612",2023-01-10,"Eje","Centro est","TOTAL",15
"2613",2023-02-01,"Eje","Centro est","SOSPECHOSO",63
"2614",2023-02-01,"Eje","Centro est","CONFIRMADO",54
"2615",2023-02-01,"Eje","Centro est","PROBABLE",0
"2616",2023-02-01,"Eje","Centro est","TOTAL",117
"2617",2023-01-15,"Eje","Centro sur","SOSPECHOSO",17
"2618",2023-01-15,"Eje","Centro sur","CONFIRMADO",13
"2619",2023-01-15,"Eje","Centro sur","PROBABLE",0
"2620",2023-01-15,"Eje","Centro sur","TOTAL",30
"2621",2023-01-19,"Eje","Centro est","SOSPECHOSO",27
"2622",2023-01-19,"Eje","Centro est","CONFIRMADO",16
"2623",2023-01-19,"Eje","Centro est","PROBABLE",0
"2624",2023-01-19,"Eje","Centro est","TOTAL",43
"2625",2023-01-15,"Eje","Centro norte","SOSPECHOSO",20
"2626",2023-01-15,"Eje","Centro norte","CONFIRMADO",4
"2627",2023-01-15,"Eje","Centro norte","PROBABLE",0
"2628",2023-01-15,"Eje","Centro norte","TOTAL",24
"2629",2023-01-04,"Eje","Centro norte","SOSPECHOSO",18
"2630",2023-01-04,"Eje","Centro norte","CONFIRMADO",4
"2631",2023-01-04,"Eje","Centro norte","PROBABLE",0
"2632",2023-01-04,"Eje","Centro norte","TOTAL",22
"2633",2023-01-03,"Eje","Centro norte","SOSPECHOSO",26
"2634",2023-01-03,"Eje","Centro norte","CONFIRMADO",2
"2635",2023-01-03,"Eje","Centro norte","PROBABLE",0
"2636",2023-01-03,"Eje","Centro norte","TOTAL",28
"2637",2023-01-21,"Eje","Centro norte","SOSPECHOSO",7
"2638",2023-01-21,"Eje","Centro norte","CONFIRMADO",8
"2639",2023-01-21,"Eje","Centro norte","PROBABLE",0
"2640",2023-01-21,"Eje","Centro norte","TOTAL",15
"2641",2023-01-20,"Eje","Chaco","SOSPECHOSO",7
"2642",2023-01-20,"Eje","Chaco","CONFIRMADO",13
"2643",2023-01-20,"Eje","Chaco","PROBABLE",0
"2644",2023-01-20,"Eje","Chaco","TOTAL",20
"2645",2023-01-31,"Eje","Chaco","SOSPECHOSO",11
"2646",2023-01-31,"Eje","Chaco","CONFIRMADO",20
"2647",2023-01-31,"Eje","Chaco","PROBABLE",0
"2648",2023-01-31,"Eje","Chaco","TOTAL",31
"2649",2023-01-20,"Eje","Centro est","SOSPECHOSO",23
"2650",2023-01-20,"Eje","Centro est","CONFIRMADO",21
"2651",2023-01-20,"Eje","Centro est","PROBABLE",0
"2652",2023-01-20,"Eje","Centro est","TOTAL",44
"2653",2023-01-25,"Eje","Chaco","SOSPECHOSO",9
"2654",2023-01-25,"Eje","Chaco","CONFIRMADO",12
"2655",2023-01-25,"Eje","Chaco","PROBABLE",0
"2656",2023-01-25,"Eje","Chaco","TOTAL",21
"2657",2023-01-03,"Eje","Chaco","SOSPECHOSO",11
"2658",2023-01-03,"Eje","Chaco","CONFIRMADO",4
"2659",2023-01-03,"Eje","Chaco","PROBABLE",0
"2660",2023-01-03,"Eje","Chaco","TOTAL",15
"2661",2023-02-04,"Eje","Chaco","SOSPECHOSO",30
"2662",2023-02-04,"Eje","Chaco","CONFIRMADO",12
"2663",2023-02-04,"Eje","Chaco","PROBABLE",0
"2664",2023-02-04,"Eje","Chaco","TOTAL",42
"2665",2023-02-03,"Eje","Centro sur","SOSPECHOSO",38
"2666",2023-02-03,"Eje","Centro sur","CONFIRMADO",38
"2667",2023-02-03,"Eje","Centro sur","PROBABLE",0
"2668",2023-02-03,"Eje","Centro sur","TOTAL",76
"2669",2023-01-02,"Eje","Chaco","SOSPECHOSO",11
"2670",2023-01-02,"Eje","Chaco","CONFIRMADO",4
"2671",2023-01-02,"Eje","Chaco","PROBABLE",0
"2672",2023-01-02,"Eje","Chaco","TOTAL",15
"2673",2023-01-05,"Eje","Centro norte","SOSPECHOSO",35
"2674",2023-01-05,"Eje","Centro norte","CONFIRMADO",2
"2675",2023-01-05,"Eje","Centro norte","PROBABLE",0
"2676",2023-01-05,"Eje","Centro norte","TOTAL",37
"2677",2023-01-01,"Eje","Centro norte","SOSPECHOSO",17
"2678",2023-01-01,"Eje","Centro norte","CONFIRMADO",9
"2679",2023-01-01,"Eje","Centro norte","PROBABLE",0
"2680",2023-01-01,"Eje","Centro norte","TOTAL",26
"2681",2023-01-26,"Eje","Chaco","SOSPECHOSO",11
"2682",2023-01-26,"Eje","Chaco","CONFIRMADO",14
"2683",2023-01-26,"Eje","Chaco","PROBABLE",0
"2684",2023-01-26,"Eje","Chaco","TOTAL",25
"2685",2023-01-31,"Eje","Centro sur","SOSPECHOSO",30
"2686",2023-01-31,"Eje","Centro sur","CONFIRMADO",22
"2687",2023-01-31,"Eje","Centro sur","PROBABLE",0
"2688",2023-01-31,"Eje","Centro sur","TOTAL",52
"2689",2023-02-03,"Eje","Centro est","SOSPECHOSO",65
"2690",2023-02-03,"Eje","Centro est","CONFIRMADO",54
"2691",2023-02-03,"Eje","Centro est","PROBABLE",0
"2692",2023-02-03,"Eje","Centro est","TOTAL",119
"2693",2023-01-15,"Eje","Chaco","SOSPECHOSO",11
"2694",2023-01-15,"Eje","Chaco","CONFIRMADO",8
"2695",2023-01-15,"Eje","Chaco","PROBABLE",0
"2696",2023-01-15,"Eje","Chaco","TOTAL",19
"2697",2023-01-22,"Eje","Centro est","SOSPECHOSO",29
"2698",2023-01-22,"Eje","Centro est","CONFIRMADO",29
"2699",2023-01-22,"Eje","Centro est","PROBABLE",0
"2700",2023-01-22,"Eje","Centro est","TOTAL",58
"2701",2023-01-30,"Eje","Centro sur","SOSPECHOSO",32
"2702",2023-01-30,"Eje","Centro sur","CONFIRMADO",31
"2703",2023-01-30,"Eje","Centro sur","PROBABLE",0
"2704",2023-01-30,"Eje","Centro sur","TOTAL",63
"2705",2023-01-09,"Eje","Centro est","SOSPECHOSO",7
"2706",2023-01-09,"Eje","Centro est","CONFIRMADO",12
"2707",2023-01-09,"Eje","Centro est","PROBABLE",0
"2708",2023-01-09,"Eje","Centro est","TOTAL",19
"2709",2023-01-28,"Eje","Centro est","SOSPECHOSO",41
"2710",2023-01-28,"Eje","Centro est","CONFIRMADO",35
"2711",2023-01-28,"Eje","Centro est","PROBABLE",0
"2712",2023-01-28,"Eje","Centro est","TOTAL",76
"2713",2023-02-04,"Eje","Centro norte","SOSPECHOSO",31
"2714",2023-02-04,"Eje","Centro norte","CONFIRMADO",24
"2715",2023-02-04,"Eje","Centro norte","PROBABLE",0
"2716",2023-02-04,"Eje","Centro norte","TOTAL",55
"2717",2023-01-22,"Eje","Centro norte","SOSPECHOSO",13
"2718",2023-01-22,"Eje","Centro norte","CONFIRMADO",8
"2719",2023-01-22,"Eje","Centro norte","PROBABLE",0
"2720",2023-01-22,"Eje","Centro norte","TOTAL",21
"2721",2023-01-27,"Eje","Centro norte","SOSPECHOSO",18
"2722",2023-01-27,"Eje","Centro norte","CONFIRMADO",14
"2723",2023-01-27,"Eje","Centro norte","PROBABLE",0
"2724",2023-01-27,"Eje","Centro norte","TOTAL",32
"2725",2023-01-22,"Eje","Centro sur","SOSPECHOSO",22
"2726",2023-01-22,"Eje","Centro sur","CONFIRMADO",11
"2727",2023-01-22,"Eje","Centro sur","PROBABLE",0
"2728",2023-01-22,"Eje","Centro sur","TOTAL",33
"2729",2023-01-13,"Eje","Centro est","SOSPECHOSO",11
"2730",2023-01-13,"Eje","Centro est","CONFIRMADO",11
"2731",2023-01-13,"Eje","Centro est","PROBABLE",0
"2732",2023-01-13,"Eje","Centro est","TOTAL",22
"2733",2023-01-21,"Eje","Centro est","SOSPECHOSO",18
"2734",2023-01-21,"Eje","Centro est","CONFIRMADO",25
"2735",2023-01-21,"Eje","Centro est","PROBABLE",0
"2736",2023-01-21,"Eje","Centro est","TOTAL",43
"2737",2023-01-29,"Eje","Centro sur","SOSPECHOSO",31
"2738",2023-01-29,"Eje","Centro sur","CONFIRMADO",26
"2739",2023-01-29,"Eje","Centro sur","PROBABLE",0
"2740",2023-01-29,"Eje","Centro sur","TOTAL",57
"2741",2023-01-08,"Eje","Centro est","SOSPECHOSO",7
"2742",2023-01-08,"Eje","Centro est","CONFIRMADO",2
"2743",2023-01-08,"Eje","Centro est","PROBABLE",0
"2744",2023-01-08,"Eje","Centro est","TOTAL",9
"2745",2023-01-16,"Eje","Centro sur","SOSPECHOSO",13
"2746",2023-01-16,"Eje","Centro sur","CONFIRMADO",8
"2747",2023-01-16,"Eje","Centro sur","PROBABLE",0
"2748",2023-01-16,"Eje","Centro sur","TOTAL",21
"2749",2023-02-01,"Eje","Centro norte","SOSPECHOSO",25
"2750",2023-02-01,"Eje","Centro norte","CONFIRMADO",17
"2751",2023-02-01,"Eje","Centro norte","PROBABLE",0
"2752",2023-02-01,"Eje","Centro norte","TOTAL",42
"2753",2023-01-05,"Eje","Centro sur","SOSPECHOSO",4
"2754",2023-01-05,"Eje","Centro sur","CONFIRMADO",8
"2755",2023-01-05,"Eje","Centro sur","PROBABLE",0
"2756",2023-01-05,"Eje","Centro sur","TOTAL",12
"2757",2023-01-23,"Eje","Centro norte","SOSPECHOSO",13
"2758",2023-01-23,"Eje","Centro norte","CONFIRMADO",16
"2759",2023-01-23,"Eje","Centro norte","PROBABLE",0
"2760",2023-01-23,"Eje","Centro norte","TOTAL",29
"2761",2023-01-09,"Eje","Centro sur","SOSPECHOSO",13
"2762",2023-01-09,"Eje","Centro sur","CONFIRMADO",9
"2763",2023-01-09,"Eje","Centro sur","PROBABLE",0
"2764",2023-01-09,"Eje","Centro sur","TOTAL",22
"2765",2023-01-08,"Eje","Centro sur","SOSPECHOSO",7
"2766",2023-01-08,"Eje","Centro sur","CONFIRMADO",2
"2767",2023-01-08,"Eje","Centro sur","PROBABLE",0
"2768",2023-01-08,"Eje","Centro sur","TOTAL",9
"2769",2023-01-21,"Eje","Centro sur","SOSPECHOSO",18
"2770",2023-01-21,"Eje","Centro sur","CONFIRMADO",16
"2771",2023-01-21,"Eje","Centro sur","PROBABLE",0
"2772",2023-01-21,"Eje","Centro sur","TOTAL",34
"2773",2023-01-10,"Eje","Centro norte","SOSPECHOSO",19
"2774",2023-01-10,"Eje","Centro norte","CONFIRMADO",5
"2775",2023-01-10,"Eje","Centro norte","PROBABLE",0
"2776",2023-01-10,"Eje","Centro norte","TOTAL",24
"2777",2023-01-17,"Eje","Centro sur","SOSPECHOSO",14
"2778",2023-01-17,"Eje","Centro sur","CONFIRMADO",14
"2779",2023-01-17,"Eje","Centro sur","PROBABLE",0
"2780",2023-01-17,"Eje","Centro sur","TOTAL",28
"2781",2023-01-11,"Eje","Centro est","SOSPECHOSO",11
"2782",2023-01-11,"Eje","Centro est","CONFIRMADO",3
"2783",2023-01-11,"Eje","Centro est","PROBABLE",0
"2784",2023-01-11,"Eje","Centro est","TOTAL",14
"2785",2023-01-13,"Eje","Centro norte","SOSPECHOSO",19
"2786",2023-01-13,"Eje","Centro norte","CONFIRMADO",5
"2787",2023-01-13,"Eje","Centro norte","PROBABLE",0
"2788",2023-01-13,"Eje","Centro norte","TOTAL",24
"2789",2023-01-12,"Eje","Chaco","SOSPECHOSO",5
"2790",2023-01-12,"Eje","Chaco","CONFIRMADO",12
"2791",2023-01-12,"Eje","Chaco","PROBABLE",0
"2792",2023-01-12,"Eje","Chaco","TOTAL",17
"2793",2023-01-29,"Eje","Centro norte","SOSPECHOSO",19
"2794",2023-01-29,"Eje","Centro norte","CONFIRMADO",15
"2795",2023-01-29,"Eje","Centro norte","PROBABLE",0
"2796",2023-01-29,"Eje","Centro norte","TOTAL",34
"2797",2023-01-19,"Eje","Centro norte","SOSPECHOSO",12
"2798",2023-01-19,"Eje","Centro norte","CONFIRMADO",7
"2799",2023-01-19,"Eje","Centro norte","PROBABLE",0
"2800",2023-01-19,"Eje","Centro norte","TOTAL",19
"2801",2023-02-01,"Eje","Centro sur","SOSPECHOSO",34
"2802",2023-02-01,"Eje","Centro sur","CONFIRMADO",38
"2803",2023-02-01,"Eje","Centro sur","PROBABLE",0
"2804",2023-02-01,"Eje","Centro sur","TOTAL",72
"2805",2023-01-04,"Eje","Chaco","SOSPECHOSO",7
"2806",2023-01-04,"Eje","Chaco","CONFIRMADO",6
"2807",2023-01-04,"Eje","Chaco","PROBABLE",0
"2808",2023-01-04,"Eje","Chaco","TOTAL",13
"2809",2023-01-02,"Eje","Centro norte","SOSPECHOSO",21
"2810",2023-01-02,"Eje","Centro norte","CONFIRMADO",1
"2811",2023-01-02,"Eje","Centro norte","PROBABLE",0
"2812",2023-01-02,"Eje","Centro norte","TOTAL",22
"2813",2023-01-29,"Eje","Centro est","SOSPECHOSO",30
"2814",2023-01-29,"Eje","Centro est","CONFIRMADO",41
"2815",2023-01-29,"Eje","Centro est","PROBABLE",0
"2816",2023-01-29,"Eje","Centro est","TOTAL",71
"2817",2023-01-26,"Eje","Centro sur","SOSPECHOSO",21
"2818",2023-01-26,"Eje","Centro sur","CONFIRMADO",15
"2819",2023-01-26,"Eje","Centro sur","PROBABLE",0
"2820",2023-01-26,"Eje","Centro sur","TOTAL",36
"2821",2023-01-06,"Eje","Centro norte","SOSPECHOSO",8
"2822",2023-01-06,"Eje","Centro norte","CONFIRMADO",3
"2823",2023-01-06,"Eje","Centro norte","PROBABLE",0
"2824",2023-01-06,"Eje","Centro norte","TOTAL",11
"2825",2023-01-13,"Eje","Chaco","SOSPECHOSO",4
"2826",2023-01-13,"Eje","Chaco","CONFIRMADO",8
"2827",2023-01-13,"Eje","Chaco","PROBABLE",0
"2828",2023-01-13,"Eje","Chaco","TOTAL",12
"2829",2023-01-10,"Eje","Chaco","SOSPECHOSO",4
"2830",2023-01-10,"Eje","Chaco","CONFIRMADO",7
"2831",2023-01-10,"Eje","Chaco","PROBABLE",0
"2832",2023-01-10,"Eje","Chaco","TOTAL",11
"2833",2023-01-17,"Eje","Centro est","SOSPECHOSO",23
"2834",2023-01-17,"Eje","Centro est","CONFIRMADO",26
"2835",2023-01-17,"Eje","Centro est","PROBABLE",0
"2836",2023-01-17,"Eje","Centro est","TOTAL",49
"2837",2023-02-03,"Eje","Chaco","SOSPECHOSO",24
"2838",2023-02-03,"Eje","Chaco","CONFIRMADO",12
"2839",2023-02-03,"Eje","Chaco","PROBABLE",0
"2840",2023-02-03,"Eje","Chaco","TOTAL",36
"2841",2023-01-29,"Eje","Chaco","SOSPECHOSO",18
"2842",2023-01-29,"Eje","Chaco","CONFIRMADO",8
"2843",2023-01-29,"Eje","Chaco","PROBABLE",0
"2844",2023-01-29,"Eje","Chaco","TOTAL",26
"2845",2023-01-01,"Eje","Centro sur","SOSPECHOSO",5
"2846",2023-01-01,"Eje","Centro sur","CONFIRMADO",2
"2847",2023-01-01,"Eje","Centro sur","PROBABLE",0
"2848",2023-01-01,"Eje","Centro sur","TOTAL",7
"2849",2023-01-08,"Eje","Chaco","SOSPECHOSO",20
"2850",2023-01-08,"Eje","Chaco","CONFIRMADO",3
"2851",2023-01-08,"Eje","Chaco","PROBABLE",0
"2852",2023-01-08,"Eje","Chaco","TOTAL",23
"2853",2023-01-30,"Eje","Centro est","SOSPECHOSO",35
"2854",2023-01-30,"Eje","Centro est","CONFIRMADO",64
"2855",2023-01-30,"Eje","Centro est","PROBABLE",0
"2856",2023-01-30,"Eje","Centro est","TOTAL",99
"2857",2023-01-07,"Eje","Centro est","SOSPECHOSO",10
"2858",2023-01-07,"Eje","Centro est","CONFIRMADO",5
"2859",2023-01-07,"Eje","Centro est","PROBABLE",0
"2860",2023-01-07,"Eje","Centro est","TOTAL",15
"2861",2023-01-16,"Eje","Centro norte","SOSPECHOSO",18
"2862",2023-01-16,"Eje","Centro norte","CONFIRMADO",6
"2863",2023-01-16,"Eje","Centro norte","PROBABLE",0
"2864",2023-01-16,"Eje","Centro norte","TOTAL",24
"2865",2023-01-17,"Eje","Chaco","SOSPECHOSO",12
"2866",2023-01-17,"Eje","Chaco","CONFIRMADO",10
"2867",2023-01-17,"Eje","Chaco","PROBABLE",0
"2868",2023-01-17,"Eje","Chaco","TOTAL",22
"2869",2023-01-12,"Eje","Centro sur","SOSPECHOSO",9
"2870",2023-01-12,"Eje","Centro sur","CONFIRMADO",5
"2871",2023-01-12,"Eje","Centro sur","PROBABLE",0
"2872",2023-01-12,"Eje","Centro sur","TOTAL",14
"2873",2023-01-01,"Eje","Centro est","SOSPECHOSO",5
"2874",2023-01-01,"Eje","Centro est","CONFIRMADO",2
"2875",2023-01-01,"Eje","Centro est","PROBABLE",0
"2876",2023-01-01,"Eje","Centro est","TOTAL",7
"2877",2023-02-03,"Eje","Centro norte","SOSPECHOSO",17
"2878",2023-02-03,"Eje","Centro norte","CONFIRMADO",18
"2879",2023-02-03,"Eje","Centro norte","PROBABLE",0
"2880",2023-02-03,"Eje","Centro norte","TOTAL",35
"2881",2023-01-14,"Eje","Chaco","SOSPECHOSO",10
"2882",2023-01-14,"Eje","Chaco","CONFIRMADO",3
"2883",2023-01-14,"Eje","Chaco","PROBABLE",0
"2884",2023-01-14,"Eje","Chaco","TOTAL",13
"2885",2023-01-10,"Eje","Centro sur","SOSPECHOSO",8
"2886",2023-01-10,"Eje","Centro sur","CONFIRMADO",6
"2887",2023-01-10,"Eje","Centro sur","PROBABLE",0
"2888",2023-01-10,"Eje","Centro sur","TOTAL",14
"2889",2023-01-14,"Eje","Centro est","SOSPECHOSO",15
"2890",2023-01-14,"Eje","Centro est","CONFIRMADO",15
"2891",2023-01-14,"Eje","Centro est","PROBABLE",0
"2892",2023-01-14,"Eje","Centro est","TOTAL",30
"2893",2023-01-06,"Eje","Centro est","SOSPECHOSO",6
"2894",2023-01-06,"Eje","Centro est","CONFIRMADO",9
"2895",2023-01-06,"Eje","Centro est","PROBABLE",0
"2896",2023-01-06,"Eje","Centro est","TOTAL",15
"2897",2023-01-07,"Eje","Centro norte","SOSPECHOSO",9
"2898",2023-01-07,"Eje","Centro norte","CONFIRMADO",5
"2899",2023-01-07,"Eje","Centro norte","PROBABLE",0
"2900",2023-01-07,"Eje","Centro norte","TOTAL",14
"2901",2023-01-15,"Eje","Centro est","SOSPECHOSO",20
"2902",2023-01-15,"Eje","Centro est","CONFIRMADO",12
"2903",2023-01-15,"Eje","Centro est","PROBABLE",0
"2904",2023-01-15,"Eje","Centro est","TOTAL",32
"2905",2023-01-13,"Eje","Centro sur","SOSPECHOSO",9
"2906",2023-01-13,"Eje","Centro sur","CONFIRMADO",7
"2907",2023-01-13,"Eje","Centro sur","PROBABLE",0
"2908",2023-01-13,"Eje","Centro sur","TOTAL",16
"2909",2023-01-26,"Eje","Centro norte","SOSPECHOSO",17
"2910",2023-01-26,"Eje","Centro norte","CONFIRMADO",7
"2911",2023-01-26,"Eje","Centro norte","PROBABLE",0
"2912",2023-01-26,"Eje","Centro norte","TOTAL",24
"2913",2023-01-28,"Eje","Centro sur","SOSPECHOSO",27
"2914",2023-01-28,"Eje","Centro sur","CONFIRMADO",20
"2915",2023-01-28,"Eje","Centro sur","PROBABLE",0
"2916",2023-01-28,"Eje","Centro sur","TOTAL",47
"2917",2023-01-08,"Eje","Centro norte","SOSPECHOSO",18
"2918",2023-01-08,"Eje","Centro norte","CONFIRMADO",5
"2919",2023-01-08,"Eje","Centro norte","PROBABLE",0
"2920",2023-01-08,"Eje","Centro norte","TOTAL",23
"2921",2023-01-06,"Eje","Centro sur","SOSPECHOSO",5
"2922",2023-01-06,"Eje","Centro sur","CONFIRMADO",8
"2923",2023-01-06,"Eje","Centro sur","PROBABLE",0
"2924",2023-01-06,"Eje","Centro sur","TOTAL",13
"2925",2023-01-24,"Eje","Centro sur","SOSPECHOSO",32
"2926",2023-01-24,"Eje","Centro sur","CONFIRMADO",18
"2927",2023-01-24,"Eje","Centro sur","PROBABLE",0
"2928",2023-01-24,"Eje","Centro sur","TOTAL",50
"2929",2023-02-01,"Eje","Chaco","SOSPECHOSO",11
"2930",2023-02-01,"Eje","Chaco","CONFIRMADO",20
"2931",2023-02-01,"Eje","Chaco","PROBABLE",0
"2932",2023-02-01,"Eje","Chaco","TOTAL",31
"2933",2023-01-27,"Eje","Centro sur","SOSPECHOSO",16
"2934",2023-01-27,"Eje","Centro sur","CONFIRMADO",17
"2935",2023-01-27,"Eje","Centro sur","PROBABLE",0
"2936",2023-01-27,"Eje","Centro sur","TOTAL",33
"2937",2023-01-02,"Eje","Centro sur","SOSPECHOSO",5
"2938",2023-01-02,"Eje","Centro sur","CONFIRMADO",3
"2939",2023-01-02,"Eje","Centro sur","PROBABLE",0
"2940",2023-01-02,"Eje","Centro sur","TOTAL",8
"2941",2023-01-20,"Eje","Centro sur","SOSPECHOSO",13
"2942",2023-01-20,"Eje","Centro sur","CONFIRMADO",12
"2943",2023-01-20,"Eje","Centro sur","PROBABLE",0
"2944",2023-01-20,"Eje","Centro sur","TOTAL",25
"2945",2023-01-24,"Eje","Centro norte","SOSPECHOSO",14
"2946",2023-01-24,"Eje","Centro norte","CONFIRMADO",11
"2947",2023-01-24,"Eje","Centro norte","PROBABLE",0
"2948",2023-01-24,"Eje","Centro norte","TOTAL",25
"2949",2023-01-11,"Eje","Centro norte","SOSPECHOSO",8
"2950",2023-01-11,"Eje","Centro norte","CONFIRMADO",0
"2951",2023-01-11,"Eje","Centro norte","PROBABLE",0
"2952",2023-01-11,"Eje","Centro norte","TOTAL",8
"2953",2023-01-25,"Eje","Centro est","SOSPECHOSO",28
"2954",2023-01-25,"Eje","Centro est","CONFIRMADO",38
"2955",2023-01-25,"Eje","Centro est","PROBABLE",0
"2956",2023-01-25,"Eje","Centro est","TOTAL",66
"2957",2023-01-19,"Eje","Chaco","SOSPECHOSO",11
"2958",2023-01-19,"Eje","Chaco","CONFIRMADO",7
"2959",2023-01-19,"Eje","Chaco","PROBABLE",0
"2960",2023-01-19,"Eje","Chaco","TOTAL",18
"2961",2023-01-28,"Eje","Chaco","SOSPECHOSO",17
"2962",2023-01-28,"Eje","Chaco","CONFIRMADO",9
"2963",2023-01-28,"Eje","Chaco","PROBABLE",0
"2964",2023-01-28,"Eje","Chaco","TOTAL",26
"2965",2023-01-19,"Eje","Centro sur","SOSPECHOSO",15
"2966",2023-01-19,"Eje","Centro sur","CONFIRMADO",13
"2967",2023-01-19,"Eje","Centro sur","PROBABLE",0
"2968",2023-01-19,"Eje","Centro sur","TOTAL",28
"2969",2023-01-16,"Eje","Chaco","SOSPECHOSO",10
"2970",2023-01-16,"Eje","Chaco","CONFIRMADO",4
"2971",2023-01-16,"Eje","Chaco","PROBABLE",0
"2972",2023-01-16,"Eje","Chaco","TOTAL",14
"2973",2023-01-03,"Eje","Centro est","SOSPECHOSO",5
"2974",2023-01-03,"Eje","Centro est","CONFIRMADO",1
"2975",2023-01-03,"Eje","Centro est","PROBABLE",0
"2976",2023-01-03,"Eje","Centro est","TOTAL",6
"2977",2023-01-22,"Eje","Chaco","SOSPECHOSO",9
"2978",2023-01-22,"Eje","Chaco","CONFIRMADO",14
"2979",2023-01-22,"Eje","Chaco","PROBABLE",0
"2980",2023-01-22,"Eje","Chaco","TOTAL",23
"2981",2023-01-24,"Eje","Chaco","SOSPECHOSO",10
"2982",2023-01-24,"Eje","Chaco","CONFIRMADO",11
"2983",2023-01-24,"Eje","Chaco","PROBABLE",0
"2984",2023-01-24,"Eje","Chaco","TOTAL",21
"2985",2023-01-09,"Eje","Centro norte","SOSPECHOSO",9
"2986",2023-01-09,"Eje","Centro norte","CONFIRMADO",4
"2987",2023-01-09,"Eje","Centro norte","PROBABLE",0
"2988",2023-01-09,"Eje","Centro norte","TOTAL",13
"2989",2023-01-18,"Eje","Centro sur","SOSPECHOSO",9
"2990",2023-01-18,"Eje","Centro sur","CONFIRMADO",10
"2991",2023-01-18,"Eje","Centro sur","PROBABLE",0
"2992",2023-01-18,"Eje","Centro sur","TOTAL",19
"2993",2023-01-07,"Eje","Chaco","SOSPECHOSO",8
"2994",2023-01-07,"Eje","Chaco","CONFIRMADO",12
"2995",2023-01-07,"Eje","Chaco","PROBABLE",0
"2996",2023-01-07,"Eje","Chaco","TOTAL",20
"2997",2023-01-20,"Eje","Centro norte","SOSPECHOSO",8
"2998",2023-01-20,"Eje","Centro norte","CONFIRMADO",6
"2999",2023-01-20,"Eje","Centro norte","PROBABLE",0
"3000",2023-01-20,"Eje","Centro norte","TOTAL",14
"3001",2023-01-11,"Eje","Centro sur","SOSPECHOSO",4
"3002",2023-01-11,"Eje","Centro sur","CONFIRMADO",8
"3003",2023-01-11,"Eje","Centro sur","PROBABLE",0
"3004",2023-01-11,"Eje","Centro sur","TOTAL",12
"3005",2023-01-04,"Eje","Centro sur","SOSPECHOSO",9
"3006",2023-01-04,"Eje","Centro sur","CONFIRMADO",2
"3007",2023-01-04,"Eje","Centro sur","PROBABLE",0
"3008",2023-01-04,"Eje","Centro sur","TOTAL",11
"3009",2023-01-05,"Eje","Centro est","SOSPECHOSO",5
"3010",2023-01-05,"Eje","Centro est","CONFIRMADO",4
